Thinking,Moves,Feature locations,Request Time, Request / Prompt Tokens, response Time, Response Tokens, Latency(milliseconds),Total Tokens,Score_in_every_run
" ""Our strategy is to harvest resources, train workers, build barracks, train army, and attack enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3, 4): barracks build((3, 4), barracks)"",\n      ""unit_position"": [3, 4],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(1, 0): worker move((2, 2))"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(3, 4): light train(worker)"",\n      ""unit_position"": [3, 4],\n      ""unit_type"": ""light"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 2) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:04:47.260871312Z,0,2026-02-03T00:04:53.183297217Z,0,5923,0,""
" ""Initial strategy: harvest resources, train workers, build barracks, and attack enemy base."", ","""moves"": [\n  {""raw_move"": ""(2, 1): worker move((0, 0))"", ""unit_position"": [2, 1], ""unit_type"": ""worker"", ""action_type"": ""move""},\n  {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [0, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 2) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:04:53.183912983Z,0,2026-02-03T00:04:57.006917963Z,0,3823,0,""
" ""Start by harvesting resources near the base and then train a worker to expand"", \n","""moves"": [\n    {""raw_move"": ""(2, 1): worker harvest((0, 0), (3, 2))"", ""unit_position"": [2, 1], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(4, 2): worker harvest((0, 0), (5, 3))"", ""unit_position"": [4, 2], ""unit_type"": ""worker"", ""action_type"": ""harvest""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 2) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:04:57.007676127Z,0,2026-02-03T00:05:00.968009136Z,0,3961,0,""
" ""Let's focus on building our base and expanding our resource gathering."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [7, 3],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(4, 2): barracks build((4, 2), barracks)"",\n      ""unit_position"": [4, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(0, 1): worker move((1, 7))"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(4, 2): barracks train(light)"",\n      ""unit_position"": [4, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 2) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:05:00.968540462Z,0,2026-02-03T00:05:06.776348497Z,0,5808,0,""
" ""Initial strategy: Harvest resources and expand"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 2) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 5) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:05:06.776917683Z,0,2026-02-03T00:05:10.712636598Z,0,3936,0,""
" ""Initial Strategy: Gather resources and expand base."", ","""moves"": [\n    {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [0, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(0, 0): worker move((1, 0))"", ""unit_position"": [0, 0], ""unit_type"": ""worker"", ""action_type"": ""move""}\n  ]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-03T00:05:10.713200974Z,0,2026-02-03T00:05:14.256423185Z,0,3543,0,""
" ""Initial strategy: Harvest resources and train workers."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(1, 1): worker move((0, 0))"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""attacking location (1,3)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:14.257063810Z,0,2026-02-03T00:05:18.363560911Z,0,4106,0,""
" ""First turn focus on harvesting and expanding our base."", ","""moves"": [\n  {""raw_move"": ""(1, 1): worker move((0, 0))"", ""unit_position"": [1, 1], ""unit_type"": ""worker"", ""action_type"": ""move""},\n  {""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [0, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""attacking location (1,3)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:18.364122677Z,0,2026-02-03T00:05:22.147065931Z,0,3783,0,""
" ""Initial strategy: Harvest resources, train workers, build barracks, and attack enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3, 4): base build((3, 4), barracks)"",\n      ""unit_position"": [3, 4],\n      ""unit_type"": ""base"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(1, 3): worker train(light)"",\n      ""unit_position"": [1, 3],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(5, 6): worker attack((0, 0))"",\n      ""unit_position"": [5, 6],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""attack""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""attacking location (1,3)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:22.147611247Z,0,2026-02-03T00:05:27.975020113Z,0,5828,0,""
" ""My strategy is to start by harvesting resources from the neutral resource node at position (0,0), then train a worker unit, build a barracks at a safe location, and finally train an army unit to attack the enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(1, 0): worker harvest((0, 0), (2, 0))"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 0): base train(worker)"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(3, 0): worker build((4, 1), barracks)"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(4, 1): barracks train(light)"",\n      ""unit_position"": [4, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""attacking location (1,3)\"", HP=1}"", ""(1, 3) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:27.975589169Z,0,2026-02-03T00:05:34.259158077Z,0,6284,0,""
" ""Prioritize harvesting resources and expanding our base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(4, 3): worker harvest((2, 1), (6, 5))"",\n      ""unit_position"": [4, 3],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(0, 0): ally base train(barracks)"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(1, 1): worker build((2, 7), barracks)"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:34.259711753Z,0,2026-02-03T00:05:38.998003094Z,0,4739,0,""
" ""First turn strategy: Move worker to resource node, train a light unit, and build barracks."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker move((2, 0))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(7, 7): base train(light)"",\n      ""unit_position"": [7, 7],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks build((3, 4), barracks)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=9}"", ""(2, 1) Ally Base Unit {resources=0, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=0, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(3, 4) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 4) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(6, 5) Enemy Barracks Unit {current_action=\""idling\"", HP=4}"", ""(4, 3) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(4, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(7, 5) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(2, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(0, 6) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(5, 7) Enemy Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-03T00:05:38.998633200Z,0,2026-02-03T00:05:43.875873918Z,0,4877,0,""
